filename,width,height,class,xmin,ymin,xmax,ymax
G1105_ML7686.jpg,320,64,6,165,3,208,51
G1105_ML7686.jpg,320,64,8,233,1,272,47
G1105_ML7686.jpg,320,64,6,272,1,315,46
G1106_MO1892.jpg,320,64,M,16,10,59,55
G1106_MO1892.jpg,320,64,0,61,11,101,53
G1106_MO1892.jpg,320,64,1,127,8,165,50
G1106_MO1892.jpg,320,64,8,166,8,208,49
G1106_MO1892.jpg,320,64,9,232,7,273,50
G1106_MO1892.jpg,320,64,2,272,6,312,49
G1107_MT1101.jpg,320,64,M,20,15,66,60
G1107_MT1101.jpg,320,64,T,65,14,109,59
G1107_MT1101.jpg,320,64,1,135,13,176,56
G1107_MT1101.jpg,320,64,1,177,13,218,56
G1107_MT1101.jpg,320,64,0,239,8,281,53
G1107_MT1101.jpg,320,64,1,281,7,317,48
G1108_MT7219.jpg,256,128,M,83,9,138,63
G1108_MT7219.jpg,256,128,T,139,9,188,62
G1108_MT7219.jpg,256,128,7,16,63,67,118
G1108_MT7219.jpg,256,128,2,63,63,115,116
G1108_MT7219.jpg,256,128,1,148,62,194,114
G1108_MT7219.jpg,256,128,9,193,60,245,114
G1109_MU7837.jpg,256,128,M,85,11,135,65
G1109_MU7837.jpg,256,128,U,134,11,186,65
G1109_MU7837.jpg,256,128,7,17,63,68,121
G1109_MU7837.jpg,256,128,8,62,64,112,117
G1109_MU7837.jpg,256,128,3,141,63,194,117
G1109_MU7837.jpg,256,128,7,192,60,241,113
G110_MS2508.jpg,320,64,M,9,16,51,56
G110_MS2508.jpg,320,64,S,52,15,95,56
G110_MS2508.jpg,320,64,2,124,13,165,54
G110_MS2508.jpg,320,64,5,166,10,204,52
G110_MS2508.jpg,320,64,0,233,8,274,50
G110_MS2508.jpg,320,64,8,275,5,314,47
G110_MS7060.jpg,320,64,M,10,10,59,62
G110_MS7060.jpg,320,64,S,56,9,102,61
G110_MS7060.jpg,320,64,7,124,8,170,58
G110_MS7060.jpg,320,64,0,166,7,211,59
G110_MS7060.jpg,320,64,6,230,7,273,57
G110_MS7060.jpg,320,64,0,272,4,312,54
G1110_MW7608.jpg,320,64,M,7,8,56,60
G1110_MW7608.jpg,320,64,W,56,8,102,60
G1110_MW7608.jpg,320,64,7,125,5,170,58
G1110_MW7608.jpg,320,64,6,166,5,211,56
G1110_MW7608.jpg,320,64,0,229,3,271,54
G1110_MW7608.jpg,320,64,8,269,2,311,53
G1111_MW8648.jpg,256,128,M,87,9,134,63
G1111_MW8648.jpg,256,128,W,135,8,180,63
G1111_MW8648.jpg,256,128,8,24,65,71,119
G1111_MW8648.jpg,256,128,6,72,64,119,118
G1111_MW8648.jpg,256,128,4,149,61,196,114
G1111_MW8648.jpg,256,128,8,195,59,239,113
G1112_MX1245.jpg,320,64,M,15,16,60,60
G1112_MX1245.jpg,320,64,X,60,16,107,59
G1112_MX1245.jpg,320,64,1,131,14,170,53
G1112_MX1245.jpg,320,64,2,170,12,213,54
G1112_MX1245.jpg,320,64,4,234,9,275,48
G1112_MX1245.jpg,320,64,5,275,7,315,48
G1114_MO1892.jpg,320,64,M,17,15,58,56
G1114_MO1892.jpg,320,64,0,58,14,98,56
G1114_MO1892.jpg,320,64,1,124,12,162,50
G1114_MO1892.jpg,320,64,8,164,10,203,51
G1114_MO1892.jpg,320,64,9,228,7,268,49
G1114_MO1892.jpg,320,64,2,268,5,304,46
G1115_MT1101.jpg,320,64,M,15,11,65,58
G1115_MT1101.jpg,320,64,T,64,11,112,57
G1115_MT1101.jpg,320,64,1,136,12,178,56
G1115_MT1101.jpg,320,64,1,178,12,220,55
G1115_MT1101.jpg,320,64,0,238,8,279,52
G1115_MT1101.jpg,320,64,1,278,7,316,49
G1116_MT7219.jpg,256,128,M,84,16,132,66
G1116_MT7219.jpg,256,128,T,133,15,180,64
G1116_MT7219.jpg,256,128,7,20,68,67,118
G1116_MT7219.jpg,256,128,2,69,67,118,117
G1116_MT7219.jpg,256,128,1,148,65,192,111
G1116_MT7219.jpg,256,128,9,194,61,242,110
G1117_MU7837.jpg,256,128,M,89,10,136,63
G1117_MU7837.jpg,256,128,U,137,10,184,63
G1117_MU7837.jpg,256,128,7,29,64,73,117
G1117_MU7837.jpg,256,128,8,73,63,119,116
G1117_MU7837.jpg,256,128,3,154,61,197,112
G1117_MU7837.jpg,256,128,7,199,59,242,111
G1118_MW7608.jpg,320,64,M,9,11,55,60
G1118_MW7608.jpg,320,64,W,55,9,100,59
G1118_MW7608.jpg,320,64,7,125,7,166,53
G1118_MW7608.jpg,320,64,6,168,5,210,53
G1118_MW7608.jpg,320,64,0,232,3,274,50
G1118_MW7608.jpg,320,64,8,273,1,312,48
G111_MS2564.jpg,320,64,M,17,12,62,60
G111_MS2564.jpg,320,64,S,62,12,106,58
G111_MS2564.jpg,320,64,2,130,10,173,56
G111_MS2564.jpg,320,64,5,173,8,216,54
G111_MS2564.jpg,320,64,6,236,4,278,50
G111_MS2564.jpg,320,64,4,277,3,317,47
G111_MS7423.jpg,320,64,M,8,12,57,62
G111_MS7423.jpg,320,64,S,56,12,101,60
G111_MS7423.jpg,320,64,7,128,9,173,58
G111_MS7423.jpg,320,64,4,171,9,215,55
G111_MS7423.jpg,320,64,2,237,7,279,52
G111_MS7423.jpg,320,64,3,277,4,315,50
G111_MX1310.jpg,256,128,M,82,12,133,66
G111_MX1310.jpg,256,128,X,136,11,183,67
G111_MX1310.jpg,256,128,1,19,67,68,120
G111_MX1310.jpg,256,128,3,64,66,115,122
G111_MX1310.jpg,256,128,1,148,69,194,119
G111_MX1310.jpg,256,128,0,192,64,242,119
G1121_MA1688.jpg,320,64,M,14,9,61,55
G1121_MA1688.jpg,320,64,A,60,9,103,55
G1121_MA1688.jpg,320,64,1,129,9,167,53
G1121_MA1688.jpg,320,64,6,166,8,211,53
G1121_MA1688.jpg,320,64,8,231,7,272,52
G1121_MA1688.jpg,320,64,8,271,6,310,50
G1122_MB2626.jpg,320,64,M,9,12,50,59
G1122_MB2626.jpg,320,64,B,51,12,91,59
G1122_MB2626.jpg,320,64,2,120,10,163,55
G1122_MB2626.jpg,320,64,6,163,9,202,56
G1122_MB2626.jpg,320,64,2,231,7,271,54
G1122_MB2626.jpg,320,64,6,274,7,314,53
G1124_MB8383.jpg,320,64,M,12,10,60,59
G1124_MB8383.jpg,320,64,B,60,10,106,59
G1124_MB8383.jpg,320,64,8,130,10,176,60
G1124_MB8383.jpg,320,64,3,175,10,218,59
G1124_MB8383.jpg,320,64,8,236,7,277,56
G1124_MB8383.jpg,320,64,3,275,6,314,55
G1125_MC7575.jpg,320,64,M,18,14,60,57
G1125_MC7575.jpg,320,64,C,60,14,101,58
G1125_MC7575.jpg,320,64,7,127,13,168,56
G1125_MC7575.jpg,320,64,5,165,12,206,56
G1125_MC7575.jpg,320,64,7,231,12,267,53
G1125_MC7575.jpg,320,64,5,266,11,303,54
G1126_ME0680.jpg,320,64,M,8,9,55,57
G1126_ME0680.jpg,320,64,E,56,9,102,58
G1126_ME0680.jpg,320,64,0,125,8,170,56
G1126_ME0680.jpg,320,64,6,169,8,210,55
G1126_ME0680.jpg,320,64,8,230,5,269,52
G1126_ME0680.jpg,320,64,0,267,6,307,52
G1127_ME3003.jpg,320,64,M,8,11,53,61
G1127_ME3003.jpg,320,64,E,53,10,96,61
G1127_ME3003.jpg,320,64,3,119,9,164,60
G1127_ME3003.jpg,320,64,0,163,9,205,60
G1127_ME3003.jpg,320,64,0,229,8,270,56
G1127_ME3003.jpg,320,64,3,268,6,310,57
G1128_ME3838.jpg,320,64,M,5,10,56,60
G1128_ME3838.jpg,320,64,E,55,9,105,61
G1128_ME3838.jpg,320,64,3,126,9,175,61
G1128_ME3838.jpg,320,64,8,174,11,217,60
G1128_ME3838.jpg,320,64,3,235,7,277,57
G1128_ME3838.jpg,320,64,8,275,5,315,54
G1129_ME8299.jpg,320,64,M,12,9,56,57
G1129_ME8299.jpg,320,64,E,56,9,101,58
G1129_ME8299.jpg,320,64,8,127,9,171,58
G1129_ME8299.jpg,320,64,2,169,10,212,58
G1129_ME8299.jpg,320,64,9,237,8,275,56
G1129_ME8299.jpg,320,64,9,275,8,315,56
G112_MS2793.jpg,256,128,M,86,12,129,66
G112_MS2793.jpg,256,128,S,130,13,171,63
G112_MS2793.jpg,256,128,2,28,67,72,116
G112_MS2793.jpg,256,128,7,71,65,115,113
G112_MS2793.jpg,256,128,9,143,65,186,114
G112_MS2793.jpg,256,128,3,189,63,233,113
G112_MT1101.jpg,320,64,M,16,10,67,60
G112_MT1101.jpg,320,64,T,67,10,115,61
G112_MT1101.jpg,320,64,1,140,11,182,59
G112_MT1101.jpg,320,64,1,182,10,224,59
G112_MT1101.jpg,320,64,0,241,7,285,55
G112_MT1101.jpg,320,64,1,283,4,320,51
G112_MT7219.jpg,256,128,M,71,12,125,66
G112_MT7219.jpg,256,128,T,126,11,177,65
G112_MT7219.jpg,256,128,7,1,67,50,122
G112_MT7219.jpg,256,128,2,48,66,100,121
G112_MT7219.jpg,256,128,1,136,66,184,116
G112_MT7219.jpg,256,128,9,187,63,238,115
G1130_ME8300.jpg,256,128,M,79,11,129,66
G1130_ME8300.jpg,256,128,E,129,10,176,66
G1130_ME8300.jpg,256,128,8,18,65,68,122
G1130_ME8300.jpg,256,128,3,68,66,117,123
G1130_ME8300.jpg,256,128,0,136,64,183,120
G1130_ME8300.jpg,256,128,0,182,61,229,118
G1131_ME9996.jpg,256,128,M,84,8,134,64
G1131_ME9996.jpg,256,128,E,133,7,182,64
G1131_ME9996.jpg,256,128,9,16,64,65,122
G1131_ME9996.jpg,256,128,9,65,64,114,120
G1131_ME9996.jpg,256,128,9,145,61,190,116
G1131_ME9996.jpg,256,128,6,190,59,237,116
G1132_MF6383.jpg,256,128,M,83,8,134,64
G1132_MF6383.jpg,256,128,F,133,7,182,62
G1132_MF6383.jpg,256,128,6,18,63,70,121
G1132_MF6383.jpg,256,128,3,68,63,118,120
G1132_MF6383.jpg,256,128,8,140,61,189,118
G1132_MF6383.jpg,256,128,3,188,59,237,117
G1133_MF8267.jpg,320,64,M,6,16,53,62
G1133_MF8267.jpg,320,64,F,53,14,99,61
G1133_MF8267.jpg,320,64,8,114,12,157,57
G1133_MF8267.jpg,320,64,2,156,10,200,57
G1133_MF8267.jpg,320,64,6,219,10,260,54
G1133_MF8267.jpg,320,64,7,260,7,303,54
G1134_MF8527.jpg,320,64,M,20,10,62,57
G1134_MF8527.jpg,320,64,F,63,10,103,57
G1134_MF8527.jpg,320,64,8,128,11,167,57
G1134_MF8527.jpg,320,64,5,169,10,208,57
G1134_MF8527.jpg,320,64,2,233,11,274,58
G1134_MF8527.jpg,320,64,7,273,10,312,57
G1135_MF8855.jpg,320,64,M,12,10,58,59
G1135_MF8855.jpg,320,64,F,57,10,102,58
G1135_MF8855.jpg,320,64,8,124,10,169,60
G1135_MF8855.jpg,320,64,8,169,10,212,60
G1135_MF8855.jpg,320,64,5,231,8,272,59
G1135_MF8855.jpg,320,64,5,271,8,310,58
G1136_MF9969.jpg,320,64,M,11,11,56,59
G1136_MF9969.jpg,320,64,F,57,10,102,60
G1136_MF9969.jpg,320,64,9,132,10,177,58
G1136_MF9969.jpg,320,64,9,177,9,221,57
G1136_MF9969.jpg,320,64,6,238,7,281,54
G1136_MF9969.jpg,320,64,9,280,7,320,56
G1137_MG3382.jpg,256,128,M,84,7,133,64
G1137_MG3382.jpg,256,128,G,134,7,184,65
G1137_MG3382.jpg,256,128,3,20,64,69,121
G1137_MG3382.jpg,256,128,3,68,63,114,119
G1137_MG3382.jpg,256,128,8,144,63,191,119
G1137_MG3382.jpg,256,128,2,191,62,237,117
G1138_MG4542.jpg,320,64,M,5,12,54,61
G1138_MG4542.jpg,320,64,G,54,11,102,62
G1138_MG4542.jpg,320,64,4,119,10,168,60
G1138_MG4542.jpg,320,64,5,166,10,212,59
G1138_MG4542.jpg,320,64,4,228,8,274,56
G1138_MG4542.jpg,320,64,2,270,6,315,55
G113_MS3058.jpg,320,64,M,20,12,64,59
G113_MS3058.jpg,320,64,S,65,12,105,59
G113_MS3058.jpg,320,64,3,129,10,171,57
G113_MS3058.jpg,320,64,0,171,10,212,58
G113_MS3058.jpg,320,64,5,233,8,274,56
G113_MS3058.jpg,320,64,8,273,8,315,55
G113_MT2468.jpg,320,64,M,18,10,63,61
G113_MT2468.jpg,320,64,T,61,11,105,57
G113_MT2468.jpg,320,64,2,129,9,171,56
G113_MT2468.jpg,320,64,4,173,8,212,54
G113_MT2468.jpg,320,64,6,234,5,275,52
G113_MT2468.jpg,320,64,8,276,3,314,51
G113_MU6570.jpg,256,128,M,78,6,127,63
G113_MU6570.jpg,256,128,U,129,8,178,62
G113_MU6570.jpg,256,128,6,10,62,59,120
G113_MU6570.jpg,256,128,5,63,62,110,119
G113_MU6570.jpg,256,128,7,143,62,193,118
G113_MU6570.jpg,256,128,0,196,63,245,119
G1140_MH2832.jpg,320,64,M,12,9,60,60
G1140_MH2832.jpg,320,64,H,60,9,109,60
G1140_MH2832.jpg,320,64,2,129,7,176,59
G1140_MH2832.jpg,320,64,8,175,6,220,58
G1140_MH2832.jpg,320,64,3,235,4,277,54
G1140_MH2832.jpg,320,64,2,276,2,315,53
G1143_MI3213.jpg,320,64,M,10,11,54,54
G1143_MI3213.jpg,320,64,1,55,11,93,54
G1143_MI3213.jpg,320,64,3,122,11,164,53
G1143_MI3213.jpg,320,64,2,162,10,207,53
G1143_MI3213.jpg,320,64,1,231,10,268,50
G1143_MI3213.jpg,320,64,3,267,7,310,49
G1144_MI3382.jpg,320,64,M,14,8,60,59
G1144_MI3382.jpg,320,64,1,63,9,107,58
G1144_MI3382.jpg,320,64,3,129,9,173,57
G1144_MI3382.jpg,320,64,3,174,7,216,57
G1144_MI3382.jpg,320,64,8,236,6,278,55
G1144_MI3382.jpg,320,64,2,277,5,317,54
G1145_MI6657.jpg,320,64,M,14,11,59,55
G1145_MI6657.jpg,320,64,1,61,13,99,54
G1145_MI6657.jpg,320,64,6,126,10,169,54
G1145_MI6657.jpg,320,64,6,170,10,211,53
G1145_MI6657.jpg,320,64,5,231,9,274,53
G1145_MI6657.jpg,320,64,7,274,8,316,50
G1146_MT8432.jpg,320,64,M,11,12,59,61
G1146_MT8432.jpg,320,64,T,60,10,106,61
G1146_MT8432.jpg,320,64,8,125,8,171,59
G1146_MT8432.jpg,320,64,4,169,7,212,57
G1146_MT8432.jpg,320,64,3,231,6,273,53
G1146_MT8432.jpg,320,64,2,271,4,312,53
G1147_MI8643.jpg,256,128,M,86,10,137,67
G1147_MI8643.jpg,256,128,1,135,11,185,66
G1147_MI8643.jpg,256,128,8,21,64,70,119
G1147_MI8643.jpg,256,128,6,71,64,119,121
G1147_MI8643.jpg,256,128,4,145,65,194,119
G1147_MI8643.jpg,256,128,3,194,63,240,118
G1149_MJ5633.jpg,256,128,M,89,11,140,66
G1149_MJ5633.jpg,256,128,J,138,10,185,64
G1149_MJ5633.jpg,256,128,5,25,63,74,119
G1149_MJ5633.jpg,256,128,6,74,64,123,120
G1149_MJ5633.jpg,256,128,3,145,60,194,116
G1149_MJ5633.jpg,256,128,3,193,60,242,117
G114_MS3369.jpg,320,64,M,17,15,63,57
G114_MS3369.jpg,320,64,S,65,14,106,55
G114_MS3369.jpg,320,64,3,130,12,172,54
G114_MS3369.jpg,320,64,3,174,9,216,51
G114_MS3369.jpg,320,64,6,238,7,279,49
G114_MS3369.jpg,320,64,9,279,4,317,46
G114_MT2640.jpg,320,64,M,16,12,63,62
G114_MT2640.jpg,320,64,T,65,10,109,60
G114_MT2640.jpg,320,64,2,126,10,174,59
G114_MT2640.jpg,320,64,6,174,8,217,57
G114_MT2640.jpg,320,64,4,235,6,276,52
G114_MT2640.jpg,320,64,0,277,4,317,50
G114_MU7837.jpg,256,128,M,85,11,133,63
G114_MU7837.jpg,256,128,U,134,11,183,63
G114_MU7837.jpg,256,128,7,18,66,66,120
G114_MU7837.jpg,256,128,8,70,65,115,119
G114_MU7837.jpg,256,128,3,151,64,197,117
G114_MU7837.jpg,256,128,7,199,60,246,114
G1150_MJ6458.jpg,256,128,M,92,9,138,59
G1150_MJ6458.jpg,256,128,J,139,8,184,60
G1150_MJ6458.jpg,256,128,6,26,58,75,109
G1150_MJ6458.jpg,256,128,4,74,58,121,109
G1150_MJ6458.jpg,256,128,5,149,56,192,107
G1150_MJ6458.jpg,256,128,8,192,55,239,107
G1151_MJ6810.jpg,256,128,M,88,10,138,64
G1151_MJ6810.jpg,256,128,J,137,9,187,64
G1151_MJ6810.jpg,256,128,6,21,62,71,116
G1151_MJ6810.jpg,256,128,8,70,62,120,116
G1151_MJ6810.jpg,256,128,1,147,61,193,111
G1151_MJ6810.jpg,256,128,0,193,59,243,113
G1152_MJ6916.jpg,256,128,M,85,7,132,65
G1152_MJ6916.jpg,256,128,J,133,7,179,65
G1152_MJ6916.jpg,256,128,6,16,64,63,122
G1152_MJ6916.jpg,256,128,9,64,65,110,121
G1152_MJ6916.jpg,256,128,1,147,64,189,115
G1152_MJ6916.jpg,256,128,6,189,60,238,117
G1153_MJ8588.jpg,320,64,M,9,7,59,59
G1153_MJ8588.jpg,320,64,J,58,8,106,59
G1153_MJ8588.jpg,320,64,8,127,9,175,59
G1153_MJ8588.jpg,320,64,5,174,8,217,59
G1153_MJ8588.jpg,320,64,8,236,6,275,56
G1153_MJ8588.jpg,320,64,8,275,5,315,57
G1154_MJ9795.jpg,320,64,M,18,12,58,59
G1154_MJ9795.jpg,320,64,J,60,10,100,58
G1154_MJ9795.jpg,320,64,9,125,10,165,54
G1154_MJ9795.jpg,320,64,7,167,8,206,54
G1154_MJ9795.jpg,320,64,9,229,6,265,52
G1154_MJ9795.jpg,320,64,5,267,6,305,51
G1155_MJ9829.jpg,256,128,M,85,10,134,64
G1155_MJ9829.jpg,256,128,J,134,9,181,64
G1155_MJ9829.jpg,256,128,9,18,66,65,120
G1155_MJ9829.jpg,256,128,8,67,65,113,119
G1155_MJ9829.jpg,256,128,2,144,61,191,115
G1155_MJ9829.jpg,256,128,9,190,61,239,115
G1156_MJ9902.jpg,256,128,M,87,10,133,63
G1156_MJ9902.jpg,256,128,J,134,11,178,64
G1156_MJ9902.jpg,256,128,9,23,64,66,117
G1156_MJ9902.jpg,256,128,9,66,64,110,116
G1156_MJ9902.jpg,256,128,0,141,63,182,114
G1156_MJ9902.jpg,256,128,2,182,61,226,114
G1158_MK2709.jpg,320,64,M,8,12,53,59
G1158_MK2709.jpg,320,64,K,54,11,98,59
G1158_MK2709.jpg,320,64,2,125,11,169,57
G1158_MK2709.jpg,320,64,7,169,8,212,56
G1158_MK2709.jpg,320,64,0,233,7,272,55
G1158_MK2709.jpg,320,64,9,271,5,311,51
G1159_MK3546.jpg,256,128,M,87,14,134,65
G1159_MK3546.jpg,256,128,K,134,13,176,65
G1159_MK3546.jpg,256,128,3,21,66,69,118
G1159_MK3546.jpg,256,128,5,70,65,116,118
G1159_MK3546.jpg,256,128,4,143,65,188,113
G1159_MK3546.jpg,256,128,6,188,60,231,111
G115_ME1660.jpg,256,128,M,87,11,140,63
G115_ME1660.jpg,256,128,E,144,9,196,60
G115_ME1660.jpg,256,128,1,8,67,56,122
G115_ME1660.jpg,256,128,6,60,66,115,119
G115_ME1660.jpg,256,128,6,154,61,207,114
G115_ME1660.jpg,256,128,0,209,58,256,110
G115_MS3713.jpg,320,64,M,12,10,60,59
G115_MS3713.jpg,320,64,S,62,10,104,59
G115_MS3713.jpg,320,64,3,129,10,175,58
G115_MS3713.jpg,320,64,7,176,6,215,57
G115_MS3713.jpg,320,64,1,237,4,273,52
G115_MS3713.jpg,320,64,3,275,3,312,50
G115_MT7256.jpg,320,64,M,13,10,60,62
G115_MT7256.jpg,320,64,T,58,9,102,59
G115_MT7256.jpg,320,64,7,126,8,168,58
G115_MT7256.jpg,320,64,2,169,6,214,56
G115_MT7256.jpg,320,64,5,232,2,272,51
G115_MT7256.jpg,320,64,6,272,1,311,50
G1161_MK5550.jpg,320,64,M,15,11,60,62
G1161_MK5550.jpg,320,64,K,59,12,100,63
G1161_MK5550.jpg,320,64,5,128,9,169,61
G1161_MK5550.jpg,320,64,5,170,9,211,60
G1161_MK5550.jpg,320,64,5,233,8,272,58
G1161_MK5550.jpg,320,64,0,271,7,311,57
G1163_MK8713.jpg,256,128,M,87,12,137,66
G1163_MK8713.jpg,256,128,K,137,12,183,66
G1163_MK8713.jpg,256,128,8,21,66,71,121
G1163_MK8713.jpg,256,128,7,71,65,119,120
G1163_MK8713.jpg,256,128,1,146,66,190,117
G1163_MK8713.jpg,256,128,3,188,64,234,118
G1165_ML7686.jpg,320,64,M,11,9,55,62
G1165_ML7686.jpg,320,64,L,54,9,99,61
G1165_ML7686.jpg,320,64,7,125,5,168,57
G1165_ML7686.jpg,320,64,6,166,4,211,56
G1165_ML7686.jpg,320,64,8,234,3,274,53
G1165_ML7686.jpg,320,64,6,274,1,317,52
G1166_ML7756.jpg,256,128,M,81,8,131,60
G1166_ML7756.jpg,256,128,L,131,8,177,61
G1166_ML7756.jpg,256,128,7,16,63,64,116
G1166_ML7756.jpg,256,128,7,65,63,112,116
G1166_ML7756.jpg,256,128,5,139,61,187,114
G1166_ML7756.jpg,256,128,6,185,60,235,115
G1167_ML8107.jpg,256,128,M,91,9,139,62
G1167_ML8107.jpg,256,128,L,141,9,184,62
G1167_ML8107.jpg,256,128,8,24,61,73,114
G1167_ML8107.jpg,256,128,1,74,61,123,113
G1167_ML8107.jpg,256,128,0,151,60,200,111
G1167_ML8107.jpg,256,128,7,200,57,248,110
G1168_ML8509.jpg,320,64,M,13,7,58,58
G1168_ML8509.jpg,320,64,L,57,7,102,58
G1168_ML8509.jpg,320,64,8,126,7,167,55
G1168_ML8509.jpg,320,64,5,167,7,212,56
G1168_ML8509.jpg,320,64,0,231,5,270,54
G1168_ML8509.jpg,320,64,9,270,4,312,53
G116_MG8408.jpg,256,128,M,87,9,135,64
G116_MG8408.jpg,256,128,G,137,9,183,64
G116_MG8408.jpg,256,128,8,18,66,65,120
G116_MG8408.jpg,256,128,4,68,65,115,119
G116_MG8408.jpg,256,128,0,145,64,192,117
G116_MG8408.jpg,256,128,8,193,63,239,118
G116_MT8380.jpg,320,64,M,11,10,60,61
G116_MT8380.jpg,320,64,T,63,10,109,61
G116_MT8380.jpg,320,64,8,132,10,176,61
G116_MT8380.jpg,320,64,3,176,8,220,59
G116_MT8380.jpg,320,64,8,239,6,278,56
G116_MT8380.jpg,320,64,0,279,3,317,54
G1177_MN2208.jpg,320,64,M,9,11,59,61
G1177_MN2208.jpg,320,64,N,57,10,108,61
G1177_MN2208.jpg,320,64,2,123,9,171,60
G1177_MN2208.jpg,320,64,2,168,8,214,58
G1177_MN2208.jpg,320,64,0,233,5,276,54
G1177_MN2208.jpg,320,64,8,274,4,315,51
G1179_MN3292.jpg,256,128,M,84,11,130,65
G1179_MN3292.jpg,256,128,N,130,10,178,65
G1179_MN3292.jpg,256,128,3,15,64,64,117
G1179_MN3292.jpg,256,128,2,62,64,112,118
G1179_MN3292.jpg,256,128,9,140,64,185,115
G1179_MN3292.jpg,256,128,2,186,61,234,116
G117_MH4026.jpg,256,128,M,81,7,129,63
G117_MH4026.jpg,256,128,H,131,5,176,60
G117_MH4026.jpg,256,128,4,12,66,66,123
G117_MH4026.jpg,256,128,0,66,64,113,119
G117_MH4026.jpg,256,128,2,149,60,194,117
G117_MH4026.jpg,256,128,6,196,55,243,113
G117_MT8432.jpg,320,64,M,9,9,59,61
G117_MT8432.jpg,320,64,T,60,9,105,60
G117_MT8432.jpg,320,64,8,127,8,172,60
G117_MT8432.jpg,320,64,4,172,7,216,56
G117_MT8432.jpg,320,64,3,237,4,277,55
G117_MT8432.jpg,320,64,2,277,3,317,53
G1184_MN5995.jpg,256,128,M,85,12,131,64
G1184_MN5995.jpg,256,128,N,132,11,178,65
G1184_MN5995.jpg,256,128,5,24,66,69,120
G1184_MN5995.jpg,256,128,9,71,66,116,120
G1184_MN5995.jpg,256,128,9,145,64,189,117
G1184_MN5995.jpg,256,128,5,190,62,235,117
G1185_MN6002.jpg,320,64,M,11,8,57,59
G1185_MN6002.jpg,320,64,N,57,8,101,58
G1185_MN6002.jpg,320,64,6,125,8,170,59
G1185_MN6002.jpg,320,64,0,168,8,210,58
G1185_MN6002.jpg,320,64,0,233,7,273,58
G1185_MN6002.jpg,320,64,2,273,7,312,56
G1186_MN6206.jpg,320,64,M,8,11,54,61
G1186_MN6206.jpg,320,64,N,54,12,101,62
G1186_MN6206.jpg,320,64,6,124,11,168,60
G1186_MN6206.jpg,320,64,2,167,10,213,59
G1186_MN6206.jpg,320,64,0,232,9,272,57
G1186_MN6206.jpg,320,64,6,272,7,311,55
G1187_MN6246.jpg,256,128,M,91,12,135,66
G1187_MN6246.jpg,256,128,N,136,11,180,66
G1187_MN6246.jpg,256,128,6,27,65,72,120
G1187_MN6246.jpg,256,128,2,71,65,118,119
G1187_MN6246.jpg,256,128,4,144,64,189,115
G1187_MN6246.jpg,256,128,6,190,60,231,113
G1188_MN6634.jpg,320,64,M,12,15,59,61
G1188_MN6634.jpg,320,64,N,60,15,105,61
G1188_MN6634.jpg,320,64,6,133,16,176,59
G1188_MN6634.jpg,320,64,6,176,15,217,60
G1188_MN6634.jpg,320,64,3,242,13,281,57
G1188_MN6634.jpg,320,64,4,280,11,316,54
G1189_MN7000.jpg,320,64,M,10,10,58,62
G1189_MN7000.jpg,320,64,N,59,9,107,62
G1189_MN7000.jpg,320,64,7,129,8,178,59
G1189_MN7000.jpg,320,64,0,176,8,222,61
G1189_MN7000.jpg,320,64,0,240,6,281,60
G1189_MN7000.jpg,320,64,0,281,5,319,58
G118_MI3681.jpg,256,128,M,83,13,131,64
G118_MI3681.jpg,256,128,1,133,11,176,61
G118_MI3681.jpg,256,128,3,25,70,71,120
G118_MI3681.jpg,256,128,6,71,67,117,119
G118_MI3681.jpg,256,128,8,146,63,190,117
G118_MI3681.jpg,256,128,1,189,61,233,113
G118_MT8563.jpg,320,64,M,9,10,56,64
G118_MT8563.jpg,320,64,T,57,8,102,59
G118_MT8563.jpg,320,64,8,127,5,170,56
G118_MT8563.jpg,320,64,5,170,3,215,56
G118_MT8563.jpg,320,64,6,235,2,276,51
G118_MT8563.jpg,320,64,3,278,1,318,51
G1190_MN8075.jpg,256,128,M,86,10,133,65
G1190_MN8075.jpg,256,128,N,134,9,183,64
G1190_MN8075.jpg,256,128,8,18,66,66,120
G1190_MN8075.jpg,256,128,0,66,66,114,120
G1190_MN8075.jpg,256,128,7,146,63,190,117
G1190_MN8075.jpg,256,128,5,192,63,237,117
G1191_MN8321.jpg,320,64,M,8,9,56,60
G1191_MN8321.jpg,320,64,N,54,9,103,61
G1191_MN8321.jpg,320,64,8,128,9,174,59
G1191_MN8321.jpg,320,64,3,174,9,218,60
G1191_MN8321.jpg,320,64,2,239,8,286,57
G1191_MN8321.jpg,320,64,1,283,6,320,55
G1192_MN8321.jpg,320,64,M,11,14,54,60
G1192_MN8321.jpg,320,64,N,54,14,101,60
G1192_MN8321.jpg,320,64,8,124,11,167,56
G1192_MN8321.jpg,320,64,3,168,11,211,55
G1192_MN8321.jpg,320,64,2,234,9,277,54
G1192_MN8321.jpg,320,64,1,276,7,316,50
G1193_MN9611.jpg,256,128,M,85,14,135,69
G1193_MN9611.jpg,256,128,N,134,14,185,70
G1193_MN9611.jpg,256,128,9,24,67,71,120
G1193_MN9611.jpg,256,128,6,73,67,122,121
G1193_MN9611.jpg,256,128,1,147,68,192,118
G1193_MN9611.jpg,256,128,1,192,67,240,118
G1194_MN9796.jpg,256,128,M,84,10,133,64
